userId,movieId,rating,mean
1,1,-0.38388625592417025,4.38388625592417
1,3,-0.38388625592417025,4.38388625592417
1,6,-0.38388625592417025,4.38388625592417
1,47,0.6161137440758298,4.38388625592417
1,50,0.6161137440758298,4.38388625592417
1,70,-1.3838862559241702,4.38388625592417
1,101,0.6161137440758298,4.38388625592417
1,110,-0.38388625592417025,4.38388625592417
1,151,0.6161137440758298,4.38388625592417
1,157,0.6161137440758298,4.38388625592417
1,163,0.6161137440758298,4.38388625592417
1,216,0.6161137440758298,4.38388625592417
1,223,-1.3838862559241702,4.38388625592417
1,231,0.6161137440758298,4.38388625592417
1,235,-0.38388625592417025,4.38388625592417
1,260,0.6161137440758298,4.38388625592417
1,296,-1.3838862559241702,4.38388625592417
1,316,-1.3838862559241702,4.38388625592417
1,333,0.6161137440758298,4.38388625592417
1,349,-0.38388625592417025,4.38388625592417
1,356,-0.38388625592417025,4.38388625592417
1,362,0.6161137440758298,4.38388625592417
1,367,-0.38388625592417025,4.38388625592417
1,423,-1.3838862559241702,4.38388625592417
1,441,-0.38388625592417025,4.38388625592417
1,457,0.6161137440758298,4.38388625592417
1,480,-0.38388625592417025,4.38388625592417
1,500,-1.3838862559241702,4.38388625592417
1,527,0.6161137440758298,4.38388625592417
1,543,-0.38388625592417025,4.38388625592417
1,552,-0.38388625592417025,4.38388625592417
1,553,0.6161137440758298,4.38388625592417
1,590,-0.38388625592417025,4.38388625592417
1,592,-0.38388625592417025,4.38388625592417
1,593,-0.38388625592417025,4.38388625592417
1,596,0.6161137440758298,4.38388625592417
1,608,0.6161137440758298,4.38388625592417
1,648,-1.3838862559241702,4.38388625592417
1,661,0.6161137440758298,4.38388625592417
1,673,-1.3838862559241702,4.38388625592417
1,733,-0.38388625592417025,4.38388625592417
1,736,-1.3838862559241702,4.38388625592417
1,780,-1.3838862559241702,4.38388625592417
1,919,0.6161137440758298,4.38388625592417
1,923,0.6161137440758298,4.38388625592417
1,954,0.6161137440758298,4.38388625592417
1,1023,0.6161137440758298,4.38388625592417
1,1025,0.6161137440758298,4.38388625592417
1,1029,0.6161137440758298,4.38388625592417
1,1030,-1.3838862559241702,4.38388625592417
1,1031,0.6161137440758298,4.38388625592417
1,1032,0.6161137440758298,4.38388625592417
1,1042,-0.38388625592417025,4.38388625592417
1,1049,0.6161137440758298,4.38388625592417
1,1060,-0.38388625592417025,4.38388625592417
1,1073,0.6161137440758298,4.38388625592417
1,1080,0.6161137440758298,4.38388625592417
1,1089,0.6161137440758298,4.38388625592417
1,1090,-0.38388625592417025,4.38388625592417
1,1092,0.6161137440758298,4.38388625592417
1,1097,0.6161137440758298,4.38388625592417
1,1127,-0.38388625592417025,4.38388625592417
1,1136,0.6161137440758298,4.38388625592417
1,1196,0.6161137440758298,4.38388625592417
1,1197,0.6161137440758298,4.38388625592417
1,1198,0.6161137440758298,4.38388625592417
1,1206,0.6161137440758298,4.38388625592417
1,1208,-0.38388625592417025,4.38388625592417
1,1210,0.6161137440758298,4.38388625592417
1,1213,0.6161137440758298,4.38388625592417
1,1214,-0.38388625592417025,4.38388625592417
1,1219,-2.3838862559241702,4.38388625592417
1,1220,0.6161137440758298,4.38388625592417
1,1222,0.6161137440758298,4.38388625592417
1,1224,0.6161137440758298,4.38388625592417
1,1240,0.6161137440758298,4.38388625592417
1,1256,0.6161137440758298,4.38388625592417
1,1258,-1.3838862559241702,4.38388625592417
1,1265,-0.38388625592417025,4.38388625592417
1,1270,0.6161137440758298,4.38388625592417
1,1275,0.6161137440758298,4.38388625592417
1,1278,0.6161137440758298,4.38388625592417
1,1282,0.6161137440758298,4.38388625592417
1,1291,0.6161137440758298,4.38388625592417
1,1298,0.6161137440758298,4.38388625592417
1,1348,-0.38388625592417025,4.38388625592417
1,1377,-1.3838862559241702,4.38388625592417
1,1396,-1.3838862559241702,4.38388625592417
1,1408,-1.3838862559241702,4.38388625592417
1,1500,-0.38388625592417025,4.38388625592417
